uid,iid,rating
24,4262,4.0
387,2088,2.0
233,5816,3.5
610,152372,3.5
73,4886,4.0
443,63082,4.0
605,68554,3.5
553,608,3.5
17,1259,4.0
599,89745,3.0
610,86898,5.0
525,89745,4.5
453,1089,5.0
525,3916,4.5
86,58293,2.5
274,8528,3.5
552,1970,2.5
318,34162,3.5
438,1036,4.0
608,4719,3.5
129,4308,4.0
111,3979,1.5
248,122904,4.5
274,4735,2.5
288,2791,4.0
573,2700,4.5
483,60161,3.5
181,24,3.0
62,63072,4.0
590,2085,4.0
265,2858,2.0
239,1197,4.5
202,2105,4.0
330,4022,5.0
384,480,4.0
608,6016,3.0
111,158813,2.5
282,2959,4.5
222,165,3.0
104,1947,4.0
179,7,3.0
4,475,5.0
275,1392,5.0
474,3751,3.5
453,2985,4.0
386,648,3.0
64,5952,4.5
161,1223,5.0
232,51082,2.0
68,3173,3.5
517,6942,5.0
446,50,4.0
40,151,4.0
307,5298,3.5
600,3481,3.0
308,110,1.0
434,8873,4.5
105,778,5.0
232,1608,3.5
567,5690,4.0
82,5299,2.0
520,2161,4.5
606,1961,4.0
232,8371,3.5
18,79702,4.0
66,2302,3.5
567,89774,2.5
91,708,2.5
160,1275,3.0
610,73211,4.0
196,6378,4.5
428,380,2.0
414,32031,4.0
414,115149,4.0
482,2124,4.0
249,71106,4.0
221,1224,5.0
562,4128,4.5
197,2025,5.0
111,106918,4.0
599,47423,3.0
5,608,3.0
359,2514,0.5
596,2723,3.5
298,3968,2.0
603,2686,4.0
317,91630,4.0
91,2028,4.5
279,105504,3.0
239,1210,5.0
19,3398,2.0
328,912,1.0
160,181,1.0
412,1221,5.0
587,2006,4.0
318,4239,4.0
28,2683,2.5
580,3147,3.0
606,1258,4.5
56,315,4.0
405,8798,3.5
226,4623,4.0
482,5401,2.0
18,55276,4.0
422,3053,3.0
258,70286,4.5
96,1214,5.0
64,2657,4.0
198,1198,4.0
489,261,4.0
232,7147,4.0
495,132796,1.0
103,4011,4.0
368,2532,2.0
332,1676,2.0
503,3545,3.0
424,5388,5.0
606,1293,4.0
561,101362,2.0
294,2161,3.0
570,7361,4.0
140,3985,3.5
455,253,3.0
177,2687,2.0
132,2144,3.0
140,150,5.0
382,76293,3.5
462,5349,1.5
561,54256,2.0
294,3052,5.0
562,1097,3.5
156,2174,3.0
354,1265,4.0
514,8961,3.5
563,69122,2.5
292,3360,3.5
517,3147,4.0
123,4886,4.0
368,3584,2.0
104,608,4.0
240,318,3.0
200,104,4.5
551,59369,4.5
64,7254,3.0
331,5669,2.5
141,858,2.5
232,48596,2.5
144,736,3.0
135,1694,1.0
480,3256,3.0
226,3703,4.0
538,2918,4.5
325,1248,5.0
511,5349,3.5
568,2359,4.0
91,1201,4.5
465,1748,4.0
216,2918,2.0
108,4308,5.0
561,1240,4.0
599,410,2.5
555,2445,4.0
140,164,3.0
239,52973,3.5
456,1167,4.0
364,260,4.0
577,2804,4.0
368,3869,3.0
368,2985,3.0
609,742,3.0
51,8623,3.5
284,316,4.0
356,6863,3.5
182,4305,2.0
57,2115,3.0
380,165639,4.0
15,1,2.5
593,344,1.5
292,7573,4.0
410,1084,4.0
490,8638,4.0
445,457,4.0
140,7381,2.5
534,66785,4.5
111,80139,5.0
414,2921,4.0
552,1584,3.5
305,5459,3.0
573,6,4.5
307,3943,1.0
89,5220,2.5
84,10,3.0
181,466,2.0
486,593,3.0
596,4306,4.0
509,78209,1.5
178,736,3.0
517,48385,0.5
608,802,3.0
31,344,3.0
474,8614,3.0
125,61323,2.0
560,1923,4.0
15,143385,3.0
193,356,3.0
477,5903,4.0
154,108932,5.0
111,1644,0.5
288,534,4.0
590,370,2.5
357,5266,3.0
438,44972,1.5
414,8937,4.0
294,2038,3.0
581,60069,4.0
453,1580,4.0
555,2072,5.0
365,8807,2.5
357,69757,3.5
200,318,5.0
469,1270,3.0
542,48516,3.5
509,1032,3.0
202,1278,4.0
382,215,4.0
232,79293,4.0
414,5941,2.5
599,5540,2.5
587,2997,4.0
562,66203,3.5
232,4447,3.0
596,4886,3.5
68,1036,3.0
299,1387,4.0
117,252,4.0
187,4641,4.5
188,1282,5.0
610,160341,2.5
483,1240,3.5
373,185,3.0
105,6214,4.5
42,555,5.0
187,29,4.0
221,1219,4.5
412,608,4.0
393,85414,3.0
517,508,3.5
316,2502,3.5
244,1597,4.0
307,8814,2.0
131,778,4.0
610,5323,2.0
331,106696,3.5
274,2448,3.5
441,104,3.5
57,838,3.0
516,1197,4.0
414,49272,4.0
267,3999,2.0
66,1224,4.5
104,1408,3.0
241,81819,4.0
80,4886,4.0
68,92420,2.0
351,296,4.5
305,45186,4.0
305,2571,5.0
580,8236,0.5
28,2951,3.0
105,60904,4.0
495,158,3.5
326,4995,4.5
21,68793,3.5
477,296,4.5
370,1210,2.0
10,7458,5.0
387,48516,4.0
446,266,2.0
63,27904,4.0
428,3754,0.5
562,30749,3.5
422,3468,4.0
553,2353,4.0
474,1357,3.5
288,55768,3.0
307,55280,4.0
600,46664,2.5
380,147384,3.0
274,1584,2.5
452,4734,5.0
610,6807,4.5
306,175199,4.0
212,778,3.0
274,2722,3.5
428,2194,4.0
517,2671,3.0
19,7,2.0
552,750,4.0
405,55247,4.5
600,3996,2.0
202,858,4.0
563,48,3.5
600,2496,4.0
111,44022,3.0
474,480,4.5
18,293,4.5
414,4993,5.0
307,2072,3.5
541,553,4.0
509,71745,2.5
381,55267,4.0
292,5504,4.0
361,2700,4.0
369,4888,4.0
57,588,4.0
16,2019,4.0
135,4621,1.0
313,2117,5.0
395,173,4.0
593,1923,3.0
202,3684,3.0
590,1231,4.0
328,53322,2.5
452,589,5.0
23,6234,3.5
5,475,5.0
610,735,4.5
448,127136,2.5
356,1777,4.5
131,608,4.0
199,3196,3.5
603,3618,3.0
274,2860,3.5
432,1200,4.0
104,1391,3.0
558,5419,5.0
215,3210,4.5
474,2085,4.0
436,292,3.0
610,81520,4.0
249,7022,4.0
268,2890,4.0
561,3441,4.5
292,2122,1.5
448,133798,1.5
83,48394,3.5
592,610,4.0
489,1198,4.0
489,783,3.5
353,432,3.0
202,1334,2.0
606,5073,4.5
199,1917,2.0
125,95167,3.5
511,105844,4.0
274,3113,3.5
599,7030,2.5
590,350,2.5
603,1884,3.0
177,33166,4.0
599,4686,1.5
26,593,4.0
18,8641,2.5
560,5810,4.0
469,1945,5.0
462,1653,3.0
387,1977,2.0
160,2762,5.0
64,5954,4.5
332,2395,3.5
118,2918,4.0
274,2555,2.0
307,916,4.0
198,3996,3.0
475,72998,4.5
610,84772,3.5
474,4308,3.5
68,3285,2.0
354,5669,4.0
288,8636,4.5
443,2858,4.0
221,5008,4.0
182,3363,3.0
599,71579,3.0
103,953,4.0
491,91077,4.0
249,3686,3.0
211,68358,4.0
21,152081,4.0
111,103372,3.5
487,7361,4.0
305,1610,5.0
567,132335,1.0
380,6754,4.0
599,6593,2.5
414,4774,3.0
305,139644,3.5
195,3535,2.0
438,466,3.0
217,2598,4.0
382,59501,4.0
567,109569,0.5
393,31696,5.0
57,3632,4.0
610,3246,5.0
262,85,3.0
28,4034,3.0
608,3593,2.0
307,1973,2.0
125,115617,4.0
217,3557,4.0
62,143355,3.5
89,40962,4.5
504,5060,4.5
610,118082,3.5
249,120799,3.5
489,1059,3.5
600,252,2.0
606,509,4.0
212,104211,3.5
425,1097,3.5
199,8798,4.5
412,2709,1.0
480,2174,4.5
275,3435,5.0
522,1291,4.5
177,5445,5.0
387,42738,2.5
274,5944,1.0
573,2005,5.0
570,2762,4.0
599,64030,2.0
19,2706,3.0
177,8807,2.0
387,2989,3.5
239,2683,3.5
488,3052,3.0
590,3624,3.0
606,32728,4.0
200,4018,4.0
275,1267,5.0
187,6214,4.0
591,3615,3.0
410,1207,4.0
266,2702,5.0
95,1529,4.0
414,2090,4.0
600,5135,1.0
599,92674,2.5
425,1249,4.0
177,42011,2.5
564,52973,3.0
195,1921,2.0
274,48394,3.5
541,349,5.0
37,593,5.0
156,1689,3.0
217,164,3.0
610,4725,4.0
391,2232,4.0
298,64231,2.5
602,280,3.0
18,7438,3.5
371,1884,4.5
501,21,3.0
125,60950,5.0
597,2406,4.0
382,165101,3.5
9,4558,1.0
105,106782,4.0
174,196,2.0
62,3752,3.5
380,1219,4.0
260,8874,2.5
249,4069,3.0
555,3844,5.0
449,3950,4.0
177,107141,4.0
592,355,3.0
19,2374,2.0
239,7147,3.5
19,911,3.0
462,8582,4.0
301,1097,4.0
596,142488,4.0
266,1580,3.0
436,161,4.0
230,41566,4.5
483,104906,3.0
182,2617,2.0
428,4896,3.0
348,111,5.0
374,1350,5.0
580,2028,5.0
307,1717,0.5
483,66297,3.5
387,781,2.5
47,82767,3.5
600,3408,2.0
599,2248,2.5
156,1909,3.0
563,55250,3.5
307,520,2.0
385,358,3.0
181,437,2.0
484,6796,5.0
387,3461,3.0
221,2248,4.0
483,1221,3.5
305,96079,3.5
112,593,4.0
448,99117,2.0
111,68157,4.5
555,1569,4.0
368,1379,2.0
159,69757,5.0
132,3793,3.5
263,1415,1.0
66,3421,3.5
438,1377,3.0
217,122,2.0
158,2428,4.0
474,49957,3.0
380,1321,5.0
428,95,2.0
453,2770,4.0
525,3481,4.0
307,44828,2.0
169,6568,4.5
380,76251,4.0
534,8361,2.0
414,635,3.0
477,2797,4.5
495,231,4.0
474,1777,4.5
354,1233,4.0
380,26865,5.0
365,132800,1.5
1,2000,4.0
129,6378,4.0
280,1580,3.5
540,6365,3.5
83,2324,3.5
414,2089,4.0
479,4621,3.0
287,2762,2.0
561,102445,3.5
266,3108,5.0
55,2427,0.5
294,610,4.0
52,52973,4.5
210,33493,5.0
303,5378,5.0
483,3740,3.5
387,1251,4.5
182,1994,2.5
274,2329,4.5
436,569,3.0
136,590,3.0
262,587,2.0
438,8633,2.0
474,5464,3.0
238,4803,4.0
226,1367,3.0
468,150,5.0
442,362,2.5
607,3363,5.0
266,3156,1.0
606,8848,4.0
89,91386,5.0
474,2005,3.0
300,8950,3.0
68,59725,2.5
560,27904,3.0
586,161,4.5
68,4019,4.0
274,7802,4.0
425,8970,4.0
555,592,3.0
599,4084,3.5
153,106920,4.0
599,2323,3.5
448,8641,4.0
380,3977,3.0
438,3489,3.5
600,344,3.0
68,647,3.5
318,56156,3.5
174,349,4.0
202,356,5.0
47,106782,3.5
391,5418,4.0
415,1393,3.5
156,1028,3.0
514,112852,3.0
139,3578,2.5
561,3489,3.0
382,91542,4.5
599,634,1.0
305,75813,3.5
477,47610,4.0
156,2946,3.0
139,5065,2.5
534,4533,4.5
287,1917,0.5
608,3751,2.0
330,1193,4.0
509,3034,3.0
274,3511,4.0
367,899,5.0
590,551,3.5
325,1875,4.0
393,6333,5.0
547,1211,5.0
153,778,3.5
177,37727,2.5
599,1257,2.0
590,2947,4.5
474,53953,3.5
219,1079,2.5
249,79224,3.5
325,1948,4.0
50,1101,2.5
480,8957,2.0
23,2194,3.0
608,1673,3.5
200,3717,4.0
111,173255,2.5
560,55442,4.0
17,68157,4.0
297,587,1.0
599,4223,2.5
391,1222,4.0
249,68358,4.0
580,5876,3.0
82,6503,3.0
109,586,3.0
563,58998,2.5
10,59421,2.0
259,1517,3.0
153,4308,3.0
415,99114,4.5
474,5601,4.0
46,50,5.0
95,3703,5.0
217,3033,2.0
176,592,3.0
217,3165,2.0
477,6753,2.5
433,47,3.0
529,260,5.0
474,56607,3.5
391,2640,4.0
73,111320,1.5
318,94735,4.0
21,91500,3.5
132,1221,3.0
330,410,2.5
576,2641,2.5
80,3147,4.0
268,1964,5.0
222,1997,2.5
19,256,1.0
579,3512,3.0
560,88744,3.5
52,31696,4.5
288,1873,3.0
103,91653,3.5
387,26131,4.5
425,2640,2.5
391,3107,2.0
201,356,5.0
381,4343,2.0
473,2300,2.5
305,54997,3.5
554,595,3.0
198,442,4.0
268,2628,2.0
607,353,3.0
606,3967,4.5
602,22,3.0
396,277,1.0
219,58998,4.0
334,2628,3.0
597,2871,5.0
469,838,3.0
20,2087,4.5
91,595,3.0
43,631,5.0
602,442,3.0
50,165,3.0
525,44199,4.5
4,1732,4.0
603,214,4.0
63,89745,3.5
132,260,2.0
177,902,5.0
414,5995,4.5
318,100553,4.5
480,3565,3.5
580,5902,3.5
226,5464,4.0
597,852,2.0
599,3392,1.0
294,2986,1.0
54,420,2.0
124,2683,4.0
88,79132,4.5
599,371,2.5
177,946,4.0
249,480,4.0
517,107780,4.0
414,322,5.0
39,592,4.0
610,79868,2.5
474,982,3.0
610,74370,4.0
367,551,2.0
519,7445,5.0
129,8132,4.5
198,1732,3.0
52,45447,3.5
45,2598,4.0
474,1688,3.5
160,3994,4.0
83,7438,0.5
274,5025,2.5
486,434,3.0
369,45728,3.5
608,3869,2.0
393,1206,5.0
474,1914,3.5
567,3793,2.5
95,2115,4.5
103,56367,3.5
140,474,4.0
414,2471,2.0
274,8225,4.0
249,32213,3.0
418,5445,2.0
356,500,4.0
3,4518,5.0
177,552,3.0
483,2805,3.5
222,6290,2.0
182,497,4.5
597,2476,3.0
68,7137,3.5
405,714,3.5
18,3275,4.5
277,736,4.0
517,60069,2.5
307,2296,1.5
213,2860,3.0
438,32019,3.0
310,4306,3.5
10,106696,4.5
610,43289,4.0
239,587,3.5
298,88812,1.5
389,140,5.0
177,911,4.0
607,3755,5.0
187,6755,4.0
474,5618,4.5
355,2080,3.0
80,2291,4.0
342,3826,3.0
448,96737,2.0
574,110,5.0
387,858,4.5
483,34150,2.0
438,153,3.0
448,118985,3.5
262,21,3.0
452,1291,4.0
380,105585,3.0
331,6157,1.0
608,3864,2.0
432,1961,4.5
298,72641,1.5
606,2020,4.0
292,72011,3.0
603,2171,4.0
590,6934,2.0
599,6440,4.5
452,4874,4.0
66,1961,4.0
223,6711,3.5
393,87232,5.0
200,1302,3.0
610,104243,3.5
292,4993,3.5
606,6287,3.0
34,6874,5.0
515,260,5.0
429,343,3.0
599,159403,3.0
33,446,5.0
414,1674,4.0
596,132454,3.5
391,2076,4.0
590,954,5.0
1,231,5.0
448,3397,4.0
221,8949,5.0
169,719,4.0
292,41569,4.0
480,45517,3.0
522,51662,1.0
105,7147,3.0
484,32009,4.0
131,2028,2.5
68,7541,3.5
605,45668,3.0
58,62,3.0
319,152081,4.5
600,2718,2.5
338,30793,2.5
244,163,3.0
182,1466,4.5
481,1183,4.0
352,4025,3.0
438,1485,3.5
488,953,4.5
603,3035,4.0
448,79185,1.0
462,3425,2.5
249,51540,4.5
274,7090,3.5
489,480,3.5
605,56152,3.5
419,3999,2.5
558,3825,4.0
410,707,3.0
307,1441,4.0
534,60072,3.5
224,1259,5.0
254,904,4.5
519,2329,5.0
563,47518,2.5
290,2130,4.0
298,93510,2.5
249,1457,3.5
443,96430,5.0
365,3147,4.0
414,453,3.0
538,1197,5.0
448,2791,5.0
428,2167,2.0
18,70,3.5
274,588,4.0
561,58559,5.0
64,41566,4.0
484,6870,4.0
24,2571,4.0
563,104906,4.0
222,104913,4.0
474,6579,3.5
292,96121,1.0
480,5669,3.5
277,1167,3.0
462,25788,3.5
599,46530,3.0
21,170,2.0
484,594,5.0
249,55290,4.0
176,344,2.0
129,2396,4.0
474,7216,3.5
448,150604,2.5
1,527,5.0
448,122890,1.5
132,7320,3.0
182,1237,5.0
184,189333,4.0
391,32,4.0
425,141,4.0
63,54272,4.0
140,4027,2.0
57,2083,3.0
288,1603,2.0
241,7361,4.0
608,2550,3.0
153,30707,2.5
232,56757,4.5
307,5151,0.5
334,27773,3.0
438,2797,3.5
229,213,3.0
534,4011,4.0
522,87306,4.5
414,1408,5.0
185,3481,4.0
244,647,1.0
428,2723,3.5
68,1562,3.5
89,4973,2.0
606,39231,3.5
610,356,3.0
80,91535,4.0
155,1516,3.0
592,208,4.0
599,1623,2.5
446,339,3.0
274,2628,2.5
599,45221,2.5
63,5481,2.5
312,2762,4.0
219,48780,4.5
221,27815,3.5
527,2822,5.0
7,2628,1.5
599,4062,1.5
600,2014,3.0
142,384,3.0
354,30812,4.0
177,2141,3.0
426,6593,4.0
57,1641,4.0
428,8985,3.0
282,6188,3.0
599,2683,3.5
525,1760,3.0
391,4334,5.0
103,1033,4.0
230,52973,3.0
489,8533,5.0
382,1721,5.0
74,5341,4.0
318,74791,4.0
368,1686,3.0
560,1365,4.0
91,1762,2.5
38,485,3.0
217,1580,5.0
103,40815,4.0
288,3157,3.0
577,2288,4.0
274,4886,3.5
4,2174,5.0
339,53000,4.5
610,42738,2.5
298,71745,0.5
408,1291,5.0
490,86345,4.0
590,61352,3.0
474,2391,4.0
454,2692,3.5
600,27731,5.0
156,3022,5.0
374,1333,4.0
474,899,4.0
51,7007,3.5
264,2054,2.5
483,53121,4.0
87,262,4.0
51,59615,5.0
606,4361,4.0
448,5293,3.0
73,140110,4.0
230,45447,3.5
105,27741,4.5
373,163,1.0
325,736,1.0
274,4544,3.5
509,98243,3.5
89,116817,4.5
430,2393,3.0
232,8972,4.0
391,3698,3.0
292,86880,4.0
489,51662,4.0
582,68954,3.5
562,1653,4.5
560,3948,3.0
593,1210,4.5
489,57640,4.5
454,27773,3.0
605,6593,2.5
195,1036,5.0
186,3697,4.0
365,1961,1.5
474,1088,3.5
496,8640,2.0
177,58047,3.5
322,47629,4.0
534,27660,4.5
42,4002,5.0
387,31737,3.5
249,135567,3.0
596,904,4.5
221,30810,4.0
448,8137,0.5
202,2311,4.0
575,296,5.0
1,2858,5.0
414,1617,5.0
249,1265,4.5
217,830,3.0
66,3039,4.0
448,106918,3.0
136,367,4.0
448,743,3.0
18,95441,2.5
448,231,3.0
275,2324,5.0
288,34072,3.5
1,3053,5.0
64,4979,4.0
51,1196,5.0
368,2307,3.0
307,8506,2.5
21,2052,3.0
182,165,3.0
322,500,3.0
559,592,3.0
166,8636,5.0
606,2942,3.0
200,61323,4.0
334,50872,4.0
488,922,3.0
202,3214,2.0
116,1407,3.5
182,4226,4.5
305,260,5.0
307,39183,3.5
169,637,4.5
359,44555,4.0
305,106782,4.0
606,2232,4.0
580,6879,3.0
199,1645,2.0
427,5308,2.5
606,632,4.0
160,2699,3.0
405,55820,4.5
385,551,3.0
263,586,3.0
391,1270,4.0
608,4980,2.5
447,110,5.0
274,46970,3.5
453,1092,3.0
465,930,5.0
95,6979,4.0
510,420,0.5
38,435,2.0
217,2413,3.0
357,27329,4.0
339,5218,4.0
414,2959,5.0
249,344,3.5
294,719,1.0
270,784,1.0
514,73854,4.5
606,62999,3.0
534,7090,4.5
604,110,3.0
117,280,3.0
414,3699,3.0
387,903,5.0
111,58998,5.0
380,161634,3.5
405,27904,4.0
279,2918,2.5
160,3986,0.5
462,99007,3.5
380,4254,3.0
608,4308,0.5
42,4034,5.0
64,1094,4.5
11,1604,4.0
45,2657,5.0
602,173,3.0
570,527,4.5
111,101142,3.5
418,54001,3.5
408,6863,4.0
387,6433,3.0
232,5152,5.0
480,37729,3.5
596,89745,3.5
560,59369,4.0
469,1269,4.0
599,4878,3.5
44,736,2.0
230,344,3.0
394,110,5.0
28,95,2.0
105,5218,4.5
57,1184,3.0
58,288,3.0
68,3698,2.5
452,1617,5.0
593,33493,3.0
496,94959,3.5
365,63131,2.0
167,2471,2.5
605,3991,3.0
246,72737,5.0
56,364,5.0
326,2571,3.5
462,2375,0.5
174,141,3.0
64,30793,4.0
603,1270,2.0
275,1296,4.0
19,2901,1.0
290,3035,5.0
454,101,3.0
140,4085,3.0
414,3861,4.0
403,2329,4.5
599,1231,3.5
517,97938,1.0
332,51540,3.5
501,709,3.0
111,71668,4.5
121,150,3.0
239,4896,4.0
604,327,5.0
28,4446,3.5
91,2302,1.0
274,7228,3.0
474,1284,3.5
331,119145,3.5
226,594,3.0
292,1228,3.0
160,1219,3.0
492,74,4.0
330,597,4.0
596,178615,3.5
234,60,4.0
427,1784,3.0
387,5445,3.0
50,148626,3.0
523,127052,4.0
573,54272,4.0
292,85131,3.5
274,61240,3.5
68,80906,4.0
592,93,3.0
68,3798,4.0
73,115617,5.0
68,88744,4.0
307,2205,2.5
414,4467,4.0
163,1614,3.0
232,1911,3.0
301,1193,4.5
41,215,2.0
41,1704,3.0
89,1256,1.5
391,3000,4.0
563,1537,3.5
491,88125,5.0
469,1214,5.0
64,36,4.0
160,47,5.0
392,2827,3.0
425,431,3.5
356,3429,4.5
438,6265,3.5
298,32,4.0
599,103027,3.0
274,34405,3.5
477,54272,4.0
414,46335,2.5
570,1210,4.0
448,2355,4.0
105,63113,4.0
387,1299,4.0
566,231,2.0
448,61123,2.0
610,145951,0.5
436,471,3.0
552,2642,1.0
601,99114,4.0
414,3039,4.0
125,6502,3.5
414,5449,1.5
4,4014,1.0
19,2558,2.0
213,1920,4.0
153,63082,1.5
599,8910,2.5
551,8464,4.0
495,3949,4.0
590,6297,2.5
592,454,3.0
590,3507,3.5
391,778,5.0
385,1301,3.0
380,7376,4.0
356,2321,3.5
387,1345,4.0
560,8984,4.0
428,5445,3.5
160,733,1.0
448,5110,4.0
119,293,5.0
469,292,3.0
80,69654,3.5
445,109374,5.0
116,339,4.5
89,2936,3.5
448,1461,2.0
222,4995,4.5
141,33493,2.0
495,87869,4.0
357,2686,5.0
286,110,5.0
474,6867,4.0
530,539,4.0
318,94953,4.0
25,180095,5.0
232,35836,3.5
448,3034,4.0
282,45517,4.5
352,30707,4.0
282,4018,3.0
104,93805,3.5
412,2720,2.0
584,316,3.0
552,25,3.0
605,26528,4.5
597,1517,5.0
178,1213,4.0
177,8972,4.0
474,1408,4.0
571,1924,5.0
6,277,5.0
260,1223,4.5
514,124484,3.0
509,3307,3.5
474,7083,3.0
116,8360,4.0
334,60126,3.0
414,33615,2.5
448,1374,3.0
414,30822,4.0
286,2710,3.5
50,112552,2.5
274,27822,1.0
19,1238,3.0
275,17,5.0
599,5585,1.0
166,47,4.0
361,2706,4.0
509,6539,3.5
199,4022,3.0
424,6290,4.5
80,86190,5.0
500,745,1.0
62,49130,4.0
66,1569,4.5
140,3451,4.0
305,353,4.5
216,3362,4.0
31,1231,3.0
300,4848,4.0
525,148667,3.5
525,3114,4.0
144,47,4.5
474,1276,3.5
275,1639,3.0
169,339,4.0
292,2355,3.0
165,3624,3.0
610,44665,3.0
414,1049,3.0
15,1198,4.0
410,3083,3.0
18,111362,4.0
237,46976,2.5
474,4700,3.5
542,6874,2.5
334,72998,3.5
599,174727,3.0
325,1279,4.0
474,3153,3.5
590,1206,3.0
21,2985,3.5
100,89,4.0
124,3328,4.5
456,1393,5.0
42,2724,3.0
339,44555,4.5
496,58559,4.5
414,45175,3.0
307,8366,4.0
325,1228,5.0
318,3006,4.0
226,34048,2.0
246,6539,5.0
561,5,3.0
599,3100,2.5
132,5956,1.5
219,46970,1.5
380,7310,4.0
117,653,3.0
298,5218,2.0
63,45722,4.0
599,46723,3.0
151,3,3.0
477,733,4.0
313,3438,1.0
122,7373,4.5
249,2628,3.5
526,68954,3.5
428,8636,3.0
59,1927,5.0
377,71302,4.5
140,1615,3.0
119,6377,4.0
432,5507,1.5
68,6863,4.5
561,3809,4.0
26,300,3.0
117,153,3.0
19,330,3.0
51,3638,3.5
201,2699,3.0
292,102407,2.0
182,2720,0.5
199,3868,3.5
414,34534,3.5
474,2795,2.0
382,2628,3.5
448,3821,3.0
103,2761,3.0
95,2167,3.0
479,2161,3.0
495,2395,3.5
22,33794,2.5
372,497,4.0
527,1206,3.0
22,3751,4.0
199,1513,2.5
480,2947,3.0
226,5377,4.0
104,69988,2.5
232,1198,4.5
524,367,5.0
298,95088,3.0
267,4011,5.0
565,50,5.0
610,77364,2.5
256,780,4.5
380,5621,3.0
33,2087,3.0
122,3175,4.5
268,2416,2.0
111,3301,4.0
610,1089,5.0
103,593,5.0
199,3082,3.0
327,8641,5.0
573,69784,4.5
499,3681,5.0
412,1953,4.0
586,1265,4.5
365,104,3.5
372,1221,5.0
182,4640,3.0
105,68954,3.5
298,5220,0.5
7,8783,1.0
430,3054,1.0
89,951,3.5
200,8984,2.5
561,107406,4.0
76,1220,1.5
68,1625,2.0
122,8464,4.5
73,102407,3.5
599,68319,2.5
103,140715,4.5
182,6385,3.0
226,56757,4.0
225,1747,2.0
50,2164,1.0
111,168248,4.0
80,42738,4.5
56,39,4.0
430,318,5.0
226,1257,4.5
177,8507,3.0
232,3536,3.5
314,500,3.0
287,6565,2.5
380,1777,3.0
160,648,1.0
609,318,4.0
580,34319,4.0
608,3248,1.5
64,3147,4.0
174,485,3.0
28,5945,3.0
111,103335,4.0
606,25841,4.0
414,91500,3.5
169,2017,4.0
341,111617,4.5
414,2605,1.0
380,1556,1.0
599,594,3.5
352,103253,3.0
380,585,2.0
606,2387,3.0
268,1213,5.0
74,47423,4.0
318,8529,3.5
368,1183,3.0
144,208,3.5
205,77561,4.0
432,318,3.0
498,34,3.0
340,592,5.0
596,1911,3.0
249,91630,4.0
220,3034,5.0
510,2935,4.0
68,66665,3.0
304,1073,4.0
603,1056,4.0
352,1690,4.5
177,8636,3.0
104,367,3.0
274,344,4.5
158,27674,4.0
414,6155,2.0
610,110286,3.5
514,2396,3.5
323,266,2.5
414,236,3.0
274,3535,5.0
459,8636,3.0
318,55363,3.5
489,1186,4.0
217,2,2.0
89,3315,4.5
425,2858,3.0
1,3578,5.0
273,588,5.0
4,1057,3.0
474,2236,3.5
292,6297,4.5
95,6051,5.0
274,1394,3.5
332,3033,3.0
461,99114,4.5
605,6958,2.5
141,588,4.0
572,3104,5.0
387,7116,3.5
249,4007,4.5
564,67734,5.0
221,1584,3.5
211,85414,2.0
345,2858,4.0
580,5630,4.0
477,1792,4.0
525,40629,4.5
44,786,2.0
599,1370,2.5
514,3738,2.0
414,7169,3.0
590,3253,3.5
414,7258,3.0
105,5971,4.0
438,6367,3.0
474,628,3.0
607,208,3.0
523,103772,5.0
339,2019,4.0
202,2344,4.0
313,4025,2.0
312,2529,4.0
68,2054,1.0
599,4007,3.0
305,68954,5.0
391,4975,2.0
506,54272,2.0
274,5010,2.5
42,2011,4.0
141,7143,3.0
542,8961,3.0
580,6790,4.5
571,1334,2.0
292,780,4.5
520,2716,4.0
318,55276,3.5
91,4661,3.0
47,5943,2.0
57,3671,4.0
608,3745,4.0
566,266,4.0
385,1387,3.0
540,1409,3.5
223,4995,2.5
448,3916,3.0
518,24,2.5
305,2353,3.0
390,1206,3.0
140,37733,3.5
380,49396,4.0
610,7894,3.5
474,4036,3.0
24,356,4.5
21,106540,2.5
274,886,3.0
68,1784,4.0
318,5475,4.0
344,2762,3.0
599,745,4.0
74,39183,4.0
610,7319,3.0
414,6287,2.0
19,2052,2.0
213,53000,3.5
97,5109,4.0
420,541,3.5
488,105,3.0
436,474,4.0
305,74624,4.0
64,3175,3.5
177,150,4.0
249,1917,4.0
30,1036,4.0
448,7706,4.5
417,55247,5.0
527,1282,3.0
182,1552,3.0
448,134021,2.5
549,4226,5.0
555,2015,4.0
45,4502,1.0
448,108601,2.0
493,2366,2.0
249,58103,4.0
3,31,0.5
462,2361,4.0
290,3089,5.0
414,356,5.0
509,44972,2.5
590,1101,3.0
171,801,5.0
96,3555,3.0
357,788,3.0
517,1597,1.5
587,141,4.0
436,257,3.0
495,1263,4.0
182,1916,4.0
487,5418,2.0
91,4720,4.5
63,4027,1.0
249,2167,4.0
187,5618,5.0
474,7297,3.5
244,2023,2.0
483,339,2.0
584,367,3.0
474,30707,4.0
288,2020,4.0
45,832,4.5
221,1225,5.0
294,514,2.0
103,551,4.0
63,41566,3.0
68,26,3.0
310,7305,2.5
606,202,3.0
374,457,3.0
249,168266,4.0
18,1375,3.5
517,3176,2.5
232,7155,0.5
247,117176,4.0
125,589,4.0
448,152077,2.5
483,106696,4.0
580,7360,4.0
352,40732,4.0
318,116897,4.5
261,48780,4.5
42,1027,4.0
182,172,3.5
